activation,branch,role,label,truth,question,answer,text,rel_rank
-1.5923372507095337,0,base,0,0,"Consider the following example: ‘‘‘The doctors amputated the patient's leg.’’’ Choice 1: It was badly bruised. Choice 2: It was severely infected. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The doctors amputated the patient's leg.’’’ Choice 1: It was badly bruised. Choice 2: It was severely infected. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.12625250501002003
-1.5898478031158447,1,cf,0,1,"Consider the following example: ‘‘‘The man held his breath.’’’ Choice 1: He went underwater. Choice 2: He treaded water. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man held his breath.’’’ Choice 1: He went underwater. Choice 2: He treaded water. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.1282565130260521
-1.5839848518371582,1,cf,1,0,"Consider the following example: ‘‘‘The man threw his empty can onto the street.’’’ Choice 1: He was jumped from behind. Choice 2: He was fined for littering. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man threw his empty can onto the street.’’’ Choice 1: He was jumped from behind. Choice 2: He was fined for littering. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.13026052104208416
-1.5740770101547241,0,base,0,0,"Consider the following example: ‘‘‘I put rubber gloves on.’’’ Choice 1: I was preparing to wash my hands. Choice 2: I was preparing to clean the bathroom. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I put rubber gloves on.’’’ Choice 1: I was preparing to wash my hands. Choice 2: I was preparing to clean the bathroom. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.13226452905811623
-1.5589183568954468,1,cf,1,0,"Consider the following example: ‘‘‘I ran the ice cube under warm water.’’’ Choice 1: The ice cube stuck to my fingers. Choice 2: The ice cube vanished. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I ran the ice cube under warm water.’’’ Choice 1: The ice cube stuck to my fingers. Choice 2: The ice cube vanished. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.1342685370741483
-1.5445380210876465,1,cf,0,1,"Consider the following example: ‘‘‘The book was deemed inappropriate for children.’’’ Choice 1: Schools banned it from its libraries. Choice 2: Teachers required students to read it. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The book was deemed inappropriate for children.’’’ Choice 1: Schools banned it from its libraries. Choice 2: Teachers required students to read it. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.13627254509018036
-1.543555498123169,1,cf,1,0,"Consider the following example: ‘‘‘The milk stayed cold.’’’ Choice 1: It was pasteurized. Choice 2: I stored it in the refrigerator. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The milk stayed cold.’’’ Choice 1: It was pasteurized. Choice 2: I stored it in the refrigerator. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.13827655310621242
-1.5305198431015015,1,cf,1,0,"Consider the following example: ‘‘‘The parents recognized their daughter's creativity.’’’ Choice 1: They taught her how to ride a bike. Choice 2: They encouraged her to become an artist. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The parents recognized their daughter's creativity.’’’ Choice 1: They taught her how to ride a bike. Choice 2: They encouraged her to become an artist. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.1402805611222445
-1.515385627746582,1,cf,0,1,"Consider the following example: ‘‘‘The photo albums collected dust in the attic.’’’ Choice 1: They remained untouched for years. Choice 2: The family reminisced over the photos. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The photo albums collected dust in the attic.’’’ Choice 1: They remained untouched for years. Choice 2: The family reminisced over the photos. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.14228456913827656
-1.5105171203613281,1,cf,1,0,"Consider the following example: ‘‘‘The seasons changed from summer to autumn.’’’ Choice 1: People evacuated their homes. Choice 2: Leaves fell from the trees. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The seasons changed from summer to autumn.’’’ Choice 1: People evacuated their homes. Choice 2: Leaves fell from the trees. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.14428857715430862
-1.5104280710220337,0,base,0,0,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.1462925851703407
-1.506544589996338,1,cf,1,0,"Consider the following example: ‘‘‘The girl pushed her friend.’’’ Choice 1: Her friend choked. Choice 2: Her friend fell over. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl pushed her friend.’’’ Choice 1: Her friend choked. Choice 2: Her friend fell over. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.14829659318637275
-1.4932506084442139,0,base,0,0,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.15030060120240482
-1.4856574535369873,1,cf,1,0,"Consider the following example: ‘‘‘The administrator cleared her throat.’’’ Choice 1: The meeting was postponed. Choice 2: The meeting commenced. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The administrator cleared her throat.’’’ Choice 1: The meeting was postponed. Choice 2: The meeting commenced. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.1523046092184369
-1.4569061994552612,0,base,0,0,"Consider the following example: ‘‘‘The friends' debate dragged on interminably.’’’ Choice 1: The friends saw eye to eye. Choice 2: The friends were splitting hairs. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The friends' debate dragged on interminably.’’’ Choice 1: The friends saw eye to eye. Choice 2: The friends were splitting hairs. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.15430861723446893
-1.4384287595748901,0,base,1,1,"Consider the following example: ‘‘‘The woman felt reluctant to switch careers.’’’ Choice 1: She made a lot of money in her current occupation. Choice 2: She endured a lot of stress in her current occupation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman felt reluctant to switch careers.’’’ Choice 1: She made a lot of money in her current occupation. Choice 2: She endured a lot of stress in her current occupation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.156312625250501
-1.4334300756454468,1,cf,1,0,"Consider the following example: ‘‘‘The driver rotated the steering wheel.’’’ Choice 1: The car halted. Choice 2: The car turned. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The driver rotated the steering wheel.’’’ Choice 1: The car halted. Choice 2: The car turned. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.15831663326653306
-1.424690842628479,1,cf,0,1,"Consider the following example: ‘‘‘The girl applied the scissors to the paper.’’’ Choice 1: The paper sliced apart. Choice 2: The paper crinkled. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl applied the scissors to the paper.’’’ Choice 1: The paper sliced apart. Choice 2: The paper crinkled. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.16032064128256512
-1.4170820713043213,0,base,0,0,"Consider the following example: ‘‘‘The man went into denial about the tragedy.’’’ Choice 1: He got over it easily. Choice 2: He refused to talk about it. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man went into denial about the tragedy.’’’ Choice 1: He got over it easily. Choice 2: He refused to talk about it. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.1623246492985972
-1.3981680870056152,1,cf,0,1,"Consider the following example: ‘‘‘I got distracted from my conversation with the woman.’’’ Choice 1: Everyone in the room was talking. Choice 2: The woman was telling a funny story. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I got distracted from my conversation with the woman.’’’ Choice 1: Everyone in the room was talking. Choice 2: The woman was telling a funny story. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.16432865731462926
-1.3384525775909424,0,base,0,0,"Consider the following example: ‘‘‘The boy was afraid to go to bed.’’’ Choice 1: He turned on his nightlight. Choice 2: He watched a horror movie. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The boy was afraid to go to bed.’’’ Choice 1: He turned on his nightlight. Choice 2: He watched a horror movie. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.16633266533066132
