dataset,split,pair_id,base_id,counterfactual_id
comparisons,train,comparisons_1497_b0_4835,comparisons_1497_b0,comparisons_1497_b1
comparisons,train,comparisons_147_b0_4836,comparisons_147_b0,comparisons_147_b1
comparisons,train,comparisons_1367_b0_4837,comparisons_1367_b0,comparisons_1367_b1
comparisons,train,comparisons_46_b0_4838,comparisons_46_b0,comparisons_46_b1
comparisons,train,comparisons_528_b0_4839,comparisons_528_b0,comparisons_528_b1
comparisons,train,comparisons_1467_b0_4840,comparisons_1467_b0,comparisons_1467_b1
comparisons,train,comparisons_529_b0_4841,comparisons_529_b0,comparisons_529_b1
comparisons,train,comparisons_557_b0_4842,comparisons_557_b0,comparisons_557_b1
comparisons,train,comparisons_1637_b0_4843,comparisons_1637_b0,comparisons_1637_b1
comparisons,train,comparisons_1894_b0_4844,comparisons_1894_b0,comparisons_1894_b1
comparisons,train,comparisons_1915_b0_4845,comparisons_1915_b0,comparisons_1915_b1
comparisons,train,comparisons_330_b0_4846,comparisons_330_b0,comparisons_330_b1
comparisons,train,comparisons_1678_b0_4847,comparisons_1678_b0,comparisons_1678_b1
comparisons,train,comparisons_1338_b0_4848,comparisons_1338_b0,comparisons_1338_b1
comparisons,train,comparisons_934_b0_4849,comparisons_934_b0,comparisons_934_b1
comparisons,train,comparisons_654_b0_4850,comparisons_654_b0,comparisons_654_b1
comparisons,train,comparisons_982_b0_4851,comparisons_982_b0,comparisons_982_b1
comparisons,train,comparisons_1580_b0_4852,comparisons_1580_b0,comparisons_1580_b1
comparisons,train,comparisons_236_b0_4853,comparisons_236_b0,comparisons_236_b1
comparisons,train,comparisons_493_b0_4854,comparisons_493_b0,comparisons_493_b1
comparisons,train,comparisons_1486_b0_4855,comparisons_1486_b0,comparisons_1486_b1
comparisons,train,comparisons_1677_b0_4856,comparisons_1677_b0,comparisons_1677_b1
comparisons,train,comparisons_1471_b0_4857,comparisons_1471_b0,comparisons_1471_b1
comparisons,train,comparisons_500_b0_4858,comparisons_500_b0,comparisons_500_b1
comparisons,train,comparisons_942_b0_4859,comparisons_942_b0,comparisons_942_b1
comparisons,train,comparisons_1548_b0_4860,comparisons_1548_b0,comparisons_1548_b1
comparisons,train,comparisons_206_b0_4861,comparisons_206_b0,comparisons_206_b1
comparisons,train,comparisons_2_b0_4862,comparisons_2_b0,comparisons_2_b1
comparisons,train,comparisons_1288_b0_4863,comparisons_1288_b0,comparisons_1288_b1
comparisons,train,comparisons_733_b0_4864,comparisons_733_b0,comparisons_733_b1
comparisons,train,comparisons_1753_b0_4865,comparisons_1753_b0,comparisons_1753_b1
comparisons,train,comparisons_627_b0_4866,comparisons_627_b0,comparisons_627_b1
comparisons,train,comparisons_226_b0_4867,comparisons_226_b0,comparisons_226_b1
comparisons,train,comparisons_1831_b0_4868,comparisons_1831_b0,comparisons_1831_b1
comparisons,train,comparisons_101_b0_4869,comparisons_101_b0,comparisons_101_b1
comparisons,train,comparisons_1843_b0_4870,comparisons_1843_b0,comparisons_1843_b1
comparisons,train,comparisons_452_b0_4871,comparisons_452_b0,comparisons_452_b1
comparisons,train,comparisons_1342_b0_4872,comparisons_1342_b0,comparisons_1342_b1
comparisons,train,comparisons_1268_b0_4873,comparisons_1268_b0,comparisons_1268_b1
comparisons,train,comparisons_1003_b0_4874,comparisons_1003_b0,comparisons_1003_b1
comparisons,train,comparisons_1170_b0_4875,comparisons_1170_b0,comparisons_1170_b1
comparisons,train,comparisons_1459_b0_4876,comparisons_1459_b0,comparisons_1459_b1
comparisons,train,comparisons_212_b0_4877,comparisons_212_b0,comparisons_212_b1
comparisons,train,comparisons_1697_b0_4878,comparisons_1697_b0,comparisons_1697_b1
comparisons,train,comparisons_1213_b0_4879,comparisons_1213_b0,comparisons_1213_b1
comparisons,train,comparisons_498_b0_4880,comparisons_498_b0,comparisons_498_b1
comparisons,train,comparisons_888_b0_4881,comparisons_888_b0,comparisons_888_b1
comparisons,train,comparisons_909_b0_4882,comparisons_909_b0,comparisons_909_b1
comparisons,train,comparisons_1704_b0_4883,comparisons_1704_b0,comparisons_1704_b1
comparisons,train,comparisons_918_b0_4884,comparisons_918_b0,comparisons_918_b1
comparisons,train,comparisons_1797_b0_4885,comparisons_1797_b0,comparisons_1797_b1
comparisons,train,comparisons_348_b0_4886,comparisons_348_b0,comparisons_348_b1
comparisons,train,comparisons_1320_b0_4887,comparisons_1320_b0,comparisons_1320_b1
comparisons,train,comparisons_1105_b0_4888,comparisons_1105_b0,comparisons_1105_b1
comparisons,train,comparisons_281_b0_4889,comparisons_281_b0,comparisons_281_b1
comparisons,train,comparisons_783_b0_4890,comparisons_783_b0,comparisons_783_b1
comparisons,train,comparisons_1789_b0_4891,comparisons_1789_b0,comparisons_1789_b1
comparisons,train,comparisons_1491_b0_4892,comparisons_1491_b0,comparisons_1491_b1
comparisons,train,comparisons_517_b0_4893,comparisons_517_b0,comparisons_517_b1
comparisons,train,comparisons_1209_b0_4894,comparisons_1209_b0,comparisons_1209_b1
comparisons,train,comparisons_1564_b0_4895,comparisons_1564_b0,comparisons_1564_b1
comparisons,train,comparisons_60_b0_4896,comparisons_60_b0,comparisons_60_b1
comparisons,train,comparisons_584_b0_4897,comparisons_584_b0,comparisons_584_b1
comparisons,train,comparisons_1799_b0_4898,comparisons_1799_b0,comparisons_1799_b1
comparisons,train,comparisons_1572_b0_4899,comparisons_1572_b0,comparisons_1572_b1
comparisons,train,comparisons_486_b0_4900,comparisons_486_b0,comparisons_486_b1
comparisons,train,comparisons_438_b0_4901,comparisons_438_b0,comparisons_438_b1
comparisons,train,comparisons_1604_b0_4902,comparisons_1604_b0,comparisons_1604_b1
comparisons,train,comparisons_782_b0_4903,comparisons_782_b0,comparisons_782_b1
comparisons,train,comparisons_935_b0_4904,comparisons_935_b0,comparisons_935_b1
comparisons,train,comparisons_711_b0_4905,comparisons_711_b0,comparisons_711_b1
comparisons,train,comparisons_572_b0_4906,comparisons_572_b0,comparisons_572_b1
comparisons,train,comparisons_1476_b0_4907,comparisons_1476_b0,comparisons_1476_b1
comparisons,train,comparisons_872_b0_4908,comparisons_872_b0,comparisons_872_b1
comparisons,train,comparisons_1194_b0_4909,comparisons_1194_b0,comparisons_1194_b1
comparisons,train,comparisons_429_b0_4910,comparisons_429_b0,comparisons_429_b1
comparisons,train,comparisons_819_b0_4911,comparisons_819_b0,comparisons_819_b1
comparisons,train,comparisons_894_b0_4912,comparisons_894_b0,comparisons_894_b1
comparisons,train,comparisons_1051_b0_4913,comparisons_1051_b0,comparisons_1051_b1
comparisons,train,comparisons_1325_b0_4914,comparisons_1325_b0,comparisons_1325_b1
comparisons,train,comparisons_173_b0_4915,comparisons_173_b0,comparisons_173_b1
comparisons,train,comparisons_1359_b0_4916,comparisons_1359_b0,comparisons_1359_b1
comparisons,train,comparisons_463_b0_4917,comparisons_463_b0,comparisons_463_b1
comparisons,train,comparisons_558_b0_4918,comparisons_558_b0,comparisons_558_b1
comparisons,train,comparisons_641_b0_4919,comparisons_641_b0,comparisons_641_b1
comparisons,train,comparisons_625_b0_4920,comparisons_625_b0,comparisons_625_b1
comparisons,train,comparisons_638_b0_4921,comparisons_638_b0,comparisons_638_b1
comparisons,train,comparisons_44_b0_4922,comparisons_44_b0,comparisons_44_b1
comparisons,train,comparisons_49_b0_4923,comparisons_49_b0,comparisons_49_b1
comparisons,train,comparisons_137_b0_4924,comparisons_137_b0,comparisons_137_b1
comparisons,train,comparisons_794_b0_4925,comparisons_794_b0,comparisons_794_b1
comparisons,train,comparisons_1181_b0_4926,comparisons_1181_b0,comparisons_1181_b1
comparisons,train,comparisons_1645_b0_4927,comparisons_1645_b0,comparisons_1645_b1
comparisons,train,comparisons_356_b0_4928,comparisons_356_b0,comparisons_356_b1
comparisons,train,comparisons_1670_b0_4929,comparisons_1670_b0,comparisons_1670_b1
comparisons,train,comparisons_1621_b0_4930,comparisons_1621_b0,comparisons_1621_b1
comparisons,train,comparisons_1872_b0_4931,comparisons_1872_b0,comparisons_1872_b1
comparisons,train,comparisons_851_b0_4932,comparisons_851_b0,comparisons_851_b1
comparisons,train,comparisons_664_b0_4933,comparisons_664_b0,comparisons_664_b1
comparisons,train,comparisons_1428_b0_4934,comparisons_1428_b0,comparisons_1428_b1
comparisons,train,comparisons_1205_b0_4935,comparisons_1205_b0,comparisons_1205_b1
comparisons,train,comparisons_1370_b0_4936,comparisons_1370_b0,comparisons_1370_b1
comparisons,train,comparisons_201_b0_4937,comparisons_201_b0,comparisons_201_b1
comparisons,train,comparisons_611_b0_4938,comparisons_611_b0,comparisons_611_b1
comparisons,train,comparisons_765_b0_4939,comparisons_765_b0,comparisons_765_b1
comparisons,train,comparisons_1285_b0_4940,comparisons_1285_b0,comparisons_1285_b1
comparisons,train,comparisons_1874_b0_4941,comparisons_1874_b0,comparisons_1874_b1
comparisons,train,comparisons_1080_b0_4942,comparisons_1080_b0,comparisons_1080_b1
comparisons,train,comparisons_1550_b0_4943,comparisons_1550_b0,comparisons_1550_b1
comparisons,train,comparisons_724_b0_4944,comparisons_724_b0,comparisons_724_b1
comparisons,train,comparisons_1657_b0_4945,comparisons_1657_b0,comparisons_1657_b1
comparisons,train,comparisons_366_b0_4946,comparisons_366_b0,comparisons_366_b1
comparisons,train,comparisons_786_b0_4947,comparisons_786_b0,comparisons_786_b1
comparisons,train,comparisons_1265_b0_4948,comparisons_1265_b0,comparisons_1265_b1
comparisons,train,comparisons_1398_b0_4949,comparisons_1398_b0,comparisons_1398_b1
comparisons,train,comparisons_444_b0_4950,comparisons_444_b0,comparisons_444_b1
comparisons,train,comparisons_1069_b0_4951,comparisons_1069_b0,comparisons_1069_b1
comparisons,train,comparisons_1977_b0_4952,comparisons_1977_b0,comparisons_1977_b1
comparisons,train,comparisons_1901_b0_4953,comparisons_1901_b0,comparisons_1901_b1
comparisons,train,comparisons_1763_b0_4954,comparisons_1763_b0,comparisons_1763_b1
comparisons,train,comparisons_318_b0_4955,comparisons_318_b0,comparisons_318_b1
comparisons,train,comparisons_1002_b0_4956,comparisons_1002_b0,comparisons_1002_b1
comparisons,train,comparisons_457_b0_4957,comparisons_457_b0,comparisons_457_b1
comparisons,train,comparisons_1643_b0_4958,comparisons_1643_b0,comparisons_1643_b1
comparisons,train,comparisons_170_b0_4959,comparisons_170_b0,comparisons_170_b1
comparisons,train,comparisons_180_b0_4960,comparisons_180_b0,comparisons_180_b1
comparisons,train,comparisons_1549_b0_4961,comparisons_1549_b0,comparisons_1549_b1
comparisons,train,comparisons_1720_b0_4962,comparisons_1720_b0,comparisons_1720_b1
comparisons,train,comparisons_1738_b0_4963,comparisons_1738_b0,comparisons_1738_b1
comparisons,train,comparisons_166_b0_4964,comparisons_166_b0,comparisons_166_b1
comparisons,train,comparisons_914_b0_4965,comparisons_914_b0,comparisons_914_b1
comparisons,train,comparisons_1575_b0_4966,comparisons_1575_b0,comparisons_1575_b1
comparisons,train,comparisons_1521_b0_4967,comparisons_1521_b0,comparisons_1521_b1
comparisons,train,comparisons_117_b0_4968,comparisons_117_b0,comparisons_117_b1
comparisons,train,comparisons_417_b0_4969,comparisons_417_b0,comparisons_417_b1
comparisons,train,comparisons_683_b0_4970,comparisons_683_b0,comparisons_683_b1
comparisons,train,comparisons_1559_b0_4971,comparisons_1559_b0,comparisons_1559_b1
comparisons,train,comparisons_477_b0_4972,comparisons_477_b0,comparisons_477_b1
comparisons,train,comparisons_1641_b0_4973,comparisons_1641_b0,comparisons_1641_b1
comparisons,train,comparisons_1162_b0_4974,comparisons_1162_b0,comparisons_1162_b1
comparisons,train,comparisons_1293_b0_4975,comparisons_1293_b0,comparisons_1293_b1
comparisons,train,comparisons_1328_b0_4976,comparisons_1328_b0,comparisons_1328_b1
comparisons,train,comparisons_698_b0_4977,comparisons_698_b0,comparisons_698_b1
comparisons,train,comparisons_1248_b0_4978,comparisons_1248_b0,comparisons_1248_b1
comparisons,train,comparisons_1092_b0_4979,comparisons_1092_b0,comparisons_1092_b1
comparisons,train,comparisons_273_b0_4980,comparisons_273_b0,comparisons_273_b1
comparisons,train,comparisons_1649_b0_4981,comparisons_1649_b0,comparisons_1649_b1
comparisons,train,comparisons_1256_b0_4982,comparisons_1256_b0,comparisons_1256_b1
comparisons,train,comparisons_369_b0_4983,comparisons_369_b0,comparisons_369_b1
comparisons,train,comparisons_422_b0_4984,comparisons_422_b0,comparisons_422_b1
comparisons,train,comparisons_1672_b0_4985,comparisons_1672_b0,comparisons_1672_b1
comparisons,train,comparisons_1961_b0_4986,comparisons_1961_b0,comparisons_1961_b1
comparisons,train,comparisons_1595_b0_4987,comparisons_1595_b0,comparisons_1595_b1
comparisons,train,comparisons_720_b0_4988,comparisons_720_b0,comparisons_720_b1
comparisons,train,comparisons_739_b0_4989,comparisons_739_b0,comparisons_739_b1
comparisons,train,comparisons_454_b0_4990,comparisons_454_b0,comparisons_454_b1
comparisons,train,comparisons_296_b0_4991,comparisons_296_b0,comparisons_296_b1
comparisons,train,comparisons_270_b0_4992,comparisons_270_b0,comparisons_270_b1
comparisons,train,comparisons_1883_b0_4993,comparisons_1883_b0,comparisons_1883_b1
comparisons,train,comparisons_96_b0_4994,comparisons_96_b0,comparisons_96_b1
comparisons,train,comparisons_13_b0_4995,comparisons_13_b0,comparisons_13_b1
comparisons,train,comparisons_522_b0_4996,comparisons_522_b0,comparisons_522_b1
comparisons,train,comparisons_1424_b0_4997,comparisons_1424_b0,comparisons_1424_b1
comparisons,train,comparisons_464_b0_4998,comparisons_464_b0,comparisons_464_b1
comparisons,train,comparisons_122_b0_4999,comparisons_122_b0,comparisons_122_b1
comparisons,eval,comparisons_1014_b0_5000,comparisons_1014_b0,comparisons_1014_b1
comparisons,eval,comparisons_924_b0_5001,comparisons_924_b0,comparisons_924_b1
comparisons,eval,comparisons_1498_b0_5002,comparisons_1498_b0,comparisons_1498_b1
comparisons,eval,comparisons_374_b0_5003,comparisons_374_b0,comparisons_374_b1
comparisons,eval,comparisons_1959_b0_5004,comparisons_1959_b0,comparisons_1959_b1
comparisons,eval,comparisons_1769_b0_5005,comparisons_1769_b0,comparisons_1769_b1
comparisons,eval,comparisons_38_b0_5006,comparisons_38_b0,comparisons_38_b1
comparisons,eval,comparisons_1470_b0_5007,comparisons_1470_b0,comparisons_1470_b1
comparisons,eval,comparisons_1778_b0_5008,comparisons_1778_b0,comparisons_1778_b1
comparisons,eval,comparisons_1742_b0_5009,comparisons_1742_b0,comparisons_1742_b1
comparisons,eval,comparisons_634_b0_5010,comparisons_634_b0,comparisons_634_b1
comparisons,eval,comparisons_279_b0_5011,comparisons_279_b0,comparisons_279_b1
comparisons,eval,comparisons_766_b0_5012,comparisons_766_b0,comparisons_766_b1
comparisons,eval,comparisons_81_b0_5013,comparisons_81_b0,comparisons_81_b1
comparisons,eval,comparisons_209_b0_5014,comparisons_209_b0,comparisons_209_b1
comparisons,eval,comparisons_395_b0_5015,comparisons_395_b0,comparisons_395_b1
comparisons,eval,comparisons_1336_b0_5016,comparisons_1336_b0,comparisons_1336_b1
comparisons,eval,comparisons_163_b0_5017,comparisons_163_b0,comparisons_163_b1
comparisons,eval,comparisons_284_b0_5018,comparisons_284_b0,comparisons_284_b1
comparisons,eval,comparisons_1391_b0_5019,comparisons_1391_b0,comparisons_1391_b1
comparisons,eval,comparisons_963_b0_5020,comparisons_963_b0,comparisons_963_b1
comparisons,eval,comparisons_471_b0_5021,comparisons_471_b0,comparisons_471_b1
comparisons,eval,comparisons_1813_b0_5022,comparisons_1813_b0,comparisons_1813_b1
comparisons,eval,comparisons_790_b0_5023,comparisons_790_b0,comparisons_790_b1
comparisons,eval,comparisons_1273_b0_5024,comparisons_1273_b0,comparisons_1273_b1
comparisons,eval,comparisons_371_b0_5025,comparisons_371_b0,comparisons_371_b1
comparisons,eval,comparisons_1603_b0_5026,comparisons_1603_b0,comparisons_1603_b1
comparisons,eval,comparisons_519_b0_5027,comparisons_519_b0,comparisons_519_b1
comparisons,eval,comparisons_1456_b0_5028,comparisons_1456_b0,comparisons_1456_b1
comparisons,eval,comparisons_952_b0_5029,comparisons_952_b0,comparisons_952_b1
comparisons,eval,comparisons_655_b0_5030,comparisons_655_b0,comparisons_655_b1
comparisons,eval,comparisons_1063_b0_5031,comparisons_1063_b0,comparisons_1063_b1
comparisons,eval,comparisons_1741_b0_5032,comparisons_1741_b0,comparisons_1741_b1
comparisons,eval,comparisons_1515_b0_5033,comparisons_1515_b0,comparisons_1515_b1
comparisons,eval,comparisons_114_b0_5034,comparisons_114_b0,comparisons_114_b1
comparisons,eval,comparisons_904_b0_5035,comparisons_904_b0,comparisons_904_b1
comparisons,eval,comparisons_1516_b0_5036,comparisons_1516_b0,comparisons_1516_b1
comparisons,eval,comparisons_80_b0_5037,comparisons_80_b0,comparisons_80_b1
comparisons,eval,comparisons_960_b0_5038,comparisons_960_b0,comparisons_960_b1
comparisons,eval,comparisons_1574_b0_5039,comparisons_1574_b0,comparisons_1574_b1
comparisons,eval,comparisons_1321_b0_5040,comparisons_1321_b0,comparisons_1321_b1
comparisons,eval,comparisons_223_b0_5041,comparisons_223_b0,comparisons_223_b1
comparisons,eval,comparisons_1442_b0_5042,comparisons_1442_b0,comparisons_1442_b1
comparisons,eval,comparisons_386_b0_5043,comparisons_386_b0,comparisons_386_b1
comparisons,eval,comparisons_291_b0_5044,comparisons_291_b0,comparisons_291_b1
comparisons,eval,comparisons_1140_b0_5045,comparisons_1140_b0,comparisons_1140_b1
comparisons,eval,comparisons_1770_b0_5046,comparisons_1770_b0,comparisons_1770_b1
comparisons,eval,comparisons_1663_b0_5047,comparisons_1663_b0,comparisons_1663_b1
comparisons,eval,comparisons_1077_b0_5048,comparisons_1077_b0,comparisons_1077_b1
comparisons,eval,comparisons_1691_b0_5049,comparisons_1691_b0,comparisons_1691_b1
comparisons,eval,comparisons_569_b0_5050,comparisons_569_b0,comparisons_569_b1
comparisons,eval,comparisons_183_b0_5051,comparisons_183_b0,comparisons_183_b1
comparisons,eval,comparisons_1474_b0_5052,comparisons_1474_b0,comparisons_1474_b1
